Title,Link,Views,Duration 
Top 10 Reasons to learn Cyber Security | upGrad,https://www.youtube.com/watch?v=9MLMyWVr2zY,"2,635",6:06:00
Data Visualization With Python | Advance Python Tutorial | upGrad,https://www.youtube.com/watch?v=oSopEtK20Xg,"1,890",3:41
Career Options after MCA | upGrad,https://www.youtube.com/watch?v=mW_avl5CchY,"8,510",5:24
Skills Required to become a Full Stack Developer | upGrad,https://www.youtube.com/watch?v=Yl1ev-DEYUw,"14,581",6:38:00
Dax Function in Power Pivot | Power Pivot | upGrad,https://www.youtube.com/watch?v=saaCkaQsImE,"1,108",14:20
Numpy Python Tutorial | Advance Python Tutorial | upGrad,https://www.youtube.com/watch?v=sGKzEgOTuPE,"2,742",5:07
Simple Calculations in Power Pivot | Calculated Columns and Measures | upGrad,https://www.youtube.com/watch?v=jbyOCj_qIQc,"2,009",22:38
Career Options after M.Com | upGrad,https://www.youtube.com/watch?v=ZyIKVGPwv4w,"30,905",9:35:00
Exploratory Data Analysis in Python | Advance Python Tutorial | upGrad,https://www.youtube.com/watch?v=3yfj2omPXMk,"1,502",21:59
Top Trending Technologies in 2021 | upGrad,https://www.youtube.com/watch?v=iAXWiyeI1p8,"3,490",6:49
Career Options after BCA | upGrad,https://www.youtube.com/watch?v=UT-1msS1tvM,"42,268",6:18:00
Problem Solving using Python | Advance Python Tutorial | upGrad,https://www.youtube.com/watch?v=9DC9pJgim1s,"9,124",6:34
Top Career Options after 12th Arts | upGrad,https://www.youtube.com/watch?v=IkHT-u1piAE,"3,587",6:58
Relationship model in PoverPivot | Power Pivot | upGrad,https://www.youtube.com/watch?v=5J1iZyGn77Y,285,13:51:00
Difference between Power Query and Power Pivot | upGrad,https://www.youtube.com/watch?v=6lpX5vz-hUM,886,12:25
Introduction to PowerPivot | Power Pivot | upGrad,https://www.youtube.com/watch?v=RBRYB7R4DwE,644,10:32
Pharma Companies Ace the New Normal,https://www.youtube.com/watch?v=0krdIomKgpY,789,23:54
Top 10 Programming Languages | Best Programming Languages to Learn | upGrad,https://www.youtube.com/watch?v=2QXmWNzfPwc,"1,600",5:47
Top 10 Career options after Engineering | upGrad,https://www.youtube.com/watch?v=GfLCBwaB44E,"18,478",4:09:00
Data Consolidation using Merge Queries | Power Query | upGrad,https://www.youtube.com/watch?v=0qZTnZ2UjBM,626,11:43
Data Consolidation using Append Queries | Power Query | upGrad,https://www.youtube.com/watch?v=09y1ZQzKQ9Q,357,13:17
Career Options after BBA | upGrad,https://www.youtube.com/watch?v=xSD-7j4LGOQ,"54,989",5:55
Hypothesis Testing in Statistics | Problems on CLT - Part 2 | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=hY7JyUw95HU,416,2:54
Data Consolidation from Different Excel | Power Query | upGrad,https://www.youtube.com/watch?v=691F-sbYNnQ,284,14:11
Area Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=rOejrf0khPA,426,14:37:00
Apache PIG for Data Analysis | upGrad,https://www.youtube.com/watch?v=451sc5Hj3Xg,779,3:04
"Power Query Formulas and Functions | IF, Nested IF and Concatenate | upGrad",https://www.youtube.com/watch?v=y6tF5d4f6c4,364,12:57
Ab Sabki Tarakki Hai Pakki | upGrad - #KaamKiDegree,https://www.youtube.com/watch?v=_PHfh4ATGPE,"57,295",0:35:00
"Data Cleaning Techniques | Transpose, Pivot and UnPivot | PowerQuery | upGrad",https://www.youtube.com/watch?v=NjPLkkSNzK8,653,12:50
TreeMap Chart & Sunburst Chart | Advance Chart | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=v0HW6Y4skoc,"1,216",12:56
Data Science Interview Questions & Answers | upGrad,https://www.youtube.com/watch?v=sszlIob3j18,"1,637",10:46
Introduction to Power Query | Power Query | upGrad,https://www.youtube.com/watch?v=mV6BDOmlCzw,378,0:49
How to Use Power Query | Data Cleaning Techniques | Power Query | upGrad,https://www.youtube.com/watch?v=ScRjX6cLFVM,381,15:20
HBase Tutorial | Introduction to HBase and Zookeeper | upGrad,https://www.youtube.com/watch?v=jDhR2AJ1-SQ,"1,137",47:21:00
Email Etiquette for Professionals | How to Enhance Email Writing Skills | upGrad,https://www.youtube.com/watch?v=nlRy5GciKuc,"10,039",6:11
Donut Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=7KCM0DefGSQ,317,13:17:00
"EP 05 | Meet Rohit Kapoor, CEO OYO India and South Asia | Kaam Se Naam Tak",https://www.youtube.com/watch?v=p4sqJyvqLY8,"1,953",2:41
Gnatt Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=klyTWaVlhkY,567,13:19
Hypothesis Testing in Statistics Part 3 | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=HouptM7Oit4,483,22:25
Java Project Ideas & Topics | upGrad,https://www.youtube.com/watch?v=5kOnw0vRaSY,"90,737",14:09
Highlights - The importance of lifelong learning | upGrad X Coca-Cola,https://www.youtube.com/watch?v=DnW1RErrjf8,436,5:04:00
XMatch Function in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=iQCSj3y-kaw,343,14:32
Word2Vec Methodology | NLP Tutorial | upGrad,https://www.youtube.com/watch?v=ontpiibqwBo,301,13:34
What is Apache Hive? | Hive Tutorial for Beginners | upGrad,https://www.youtube.com/watch?v=Ghdd0EvxGe0,639,21:59
Gauge Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=q1qvrFWT684,527,23:05:00
What is MapReduce | MapReduce Tutorial | upGrad,https://www.youtube.com/watch?v=rTe5fWz_fFk,386,61:52:00
What is Big Data | What Is Hadoop | Introduction to Big Data | upGrad,https://www.youtube.com/watch?v=bcUtIUEV9D0,457,21:59
Organisation Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=xOxE5htnt3w,288,16:13:00
Let & Filter Function in Excel | Advance Excel Functions | upGrad,https://www.youtube.com/watch?v=ceyTtfppUvk,356,11:14:00
The Ultimate Man vs Machine | upGrad - Future Forward,https://www.youtube.com/watch?v=8ASj9SHPejU,794,4:02
Hypothesis Testing in Statistics | Problems on Central Limit Theorem | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=4Jc5lv6UMG4,791,22:19
Your Personalised Learning and Career Journey with upGrad | #careerguide,https://www.youtube.com/watch?v=3YFhwvjp2KY,"8,241",5:03
What is upGrad? - A Platform Demo and Walkthrough!,https://www.youtube.com/watch?v=B_UbDtoR16I,"63,722",5:26:00
Funnel Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=yJXgjn3EU1M,450,11:46
Waterfall Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=G96mhTvt_rA,607,18:39
Top 12 Python Project Ideas & Topics for Beginners | upGrad,https://www.youtube.com/watch?v=nsoGXe0Zhw0,"52,422",9:14
MBA Interview Questions & Answers | upGrad,https://www.youtube.com/watch?v=DiTaO-LNqyM,"1,216",4:43
What is HDFS | HDFS Tutorial | Introduction to (HDFS) Hadoop Distributed File System | upGrad,https://www.youtube.com/watch?v=YQAW3LJ181I,430,3:25
Top 7 Jobs In Demand in India | upGrad,https://www.youtube.com/watch?v=F6FIa5Qlnb0,"7,576",6:25
Hypothesis Testing in Statistics | Null & Alternative Hypothesis | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=EX7Lzp39ALY,886,92:35:00
XLookUp Function in Excel | Advance Excel Functions | upGrad,https://www.youtube.com/watch?v=jQmGUQss8s8,555,15:30
Artificial Wintelligence | upGrad - Future Forward,https://www.youtube.com/watch?v=t3wYRMbnj7M,979,4:29:00
Shortcut Keys in Excel | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=z3D0TRa0f0s,839,22:17
Cloud Engineer Salary In India | upGrad,https://www.youtube.com/watch?v=N7MRYbjI7us,"25,133",6:59
Statistics - Central Limit Theorem | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=7DwgnDYnJSQ,"1,031",17:56
Product Manager Salary in India | upGrad,https://www.youtube.com/watch?v=xyenGX9nkEI,"39,370",6:04
Pie of Pie Chart & Bar of Pie Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=7ddP-bdrvF0,"6,684",9:46:00
Simple Sentiment Analysis | NLP Tutorial | upGrad,https://www.youtube.com/watch?v=zMc6M-TqegA,513,9:07
Web Development Project Ideas | upGrad,https://www.youtube.com/watch?v=emCnlByM6rQ,"70,408",11:10
Top 29 Python Interview Questions and Answers | upGrad,https://www.youtube.com/watch?v=A5QxySO_5Ug,"102,312",8:00:00
"EP 04 - Meet Anupriya Kapur - Lifestyle Blogger, and Co-founder of Imbue Natural | Kaam Se Naam Tak",https://www.youtube.com/watch?v=7miTcw-Cqpc,"1,830",2:53
Latent Dirichlet Allocation for Topic Modeling | NLP Tutorial | upGrad,https://www.youtube.com/watch?v=5PUpLa0-g4w,"7,635",11:03
EP 03 - Meet Saloni a.k.a. moodyymoo - An Illustrator And Mental Health Advocate - Kaam Se Naam Tak,https://www.youtube.com/watch?v=AWOfzCqcyBc,"1,225",3:02
The Future of Fighting Superbugs | upGrad - Future Forward,https://www.youtube.com/watch?v=EMsTBPziqrA,552,4:54:00
Career Options after BA | upGrad #youtube,https://www.youtube.com/watch?v=8BbFwLyy2gM,"41,520",7:03
Data Analyst Salary in India | upGrad,https://www.youtube.com/watch?v=bgS4ylWyeV8,"79,826",9:36
Career options for Commerce Students after 12th | upGrad,https://www.youtube.com/watch?v=APX4jdv1u7w,"53,324",5:53
Career Options after BSc | upGrad,https://www.youtube.com/watch?v=to-AOPzO5lw,"17,150",6:35
EP 02 - Meet Shagufta Iqbal a.k.a. XYAA - One of the top guns of Indian gaming - Kaam Se Naam Tak,https://www.youtube.com/watch?v=jUbIp1TGO5o,"8,708",2:55
"Sirf Naam Ki Nahin, Kaam Ki Degree | #DontBeAChaatu",https://www.youtube.com/watch?v=nGq5YO4tQ9M,"17,806,793",0:45
EP 01 - Understanding the recipe for success | Kaam Se Naam Tak - Parth Bajaj,https://www.youtube.com/watch?v=hHQfD5kZxY0,"1,535",2:55
MBA Salary in India | upGrad,https://www.youtube.com/watch?v=AmPN9E3qj6o,"36,526",10:19
"Sirf Naam Ki Nahin, Kaam Ki Degree | #DontBeAChaatu With Specialisations From upGrad",https://www.youtube.com/watch?v=qB9XzgeRRZw,"2,292,452",0:35
Online Graduation Ceremony - Batch Of 2020 | upGrad - IIIT Bangalore,https://www.youtube.com/watch?v=0bkD2-FeRHs,"2,053",3:00
AI: Reshaping the future of food | upGrad - Future Forward,https://www.youtube.com/watch?v=tb8aWQvTqNk,"3,589",3:21
Unlocking the Power of Online Learning | upGrad X National Geographic India,https://www.youtube.com/watch?v=fZoMOoPGNvo,"3,923",4:08
Python File Handling | File Operations in Python | Python Tutorial | upGrad,https://www.youtube.com/watch?v=Q-lg4GJZYmk,702,17:44
Software Engineer Salary In India | upGrad,https://www.youtube.com/watch?v=WdhT-GFXMZo,"37,275",10:08
"Basic Text Functions - Upper, Lower, Find, Search, Len | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=tySfBSwQDXI,433,18:17:00
"Basic Excel Functions - Count, CountA, CountBlank | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=uKduWp0X7Y0,"1,082",7:51
Top 10 Highest Paying Jobs in Commerce | upGrad,https://www.youtube.com/watch?v=xQqxGA3m_4A,"201,615",7:26
VLookup using IFNA and IFERROR |  MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=n206jTZsi1o,"2,252",9:40
Python Developer Salary in India | upGrad,https://www.youtube.com/watch?v=_p64-c5M6Kk,"25,349",6:21
Multithreading In Java | Java Tutorial | upGrad,https://www.youtube.com/watch?v=W50amFqamJA,366,5:12
"IS Functions in Excel - ISNUMBER, ISTEXT, ISBLANK, ISERROR | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=1wl6JpYHQH4,702,15:38
Digital Marketing Interview Question and Answers | upGrad,https://www.youtube.com/watch?v=dGT-H9Rr__0,"6,293",8:25:00
VLookup using Match Function - Multiple Columns | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=XwXy9Vf_yUw,"3,297",15:07
"Pivot Table in Excel - Creating a Table, Table Fields, Value Fields | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=D-WBp2pDIlY,309,19:23
Encapsulation in Java | Java Tutorial | Aptitude for u | upGrad,https://www.youtube.com/watch?v=rcnl2wzUnyk,224,14:53
VLookup & HLookup in Excel | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=IlkoB-6-hDY,599,18:35
"Object Oriented Programming in Python, Inheritance Types, Polymorphism | Python Tutorial | upGrad",https://www.youtube.com/watch?v=1xkDPuLwTFQ,"1,016",5:36
How to make Charts in Excel | Basic Charts & Formatting of Charts | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=OzYAFcNA-XI,767,15:38
Polymorphism and Constructor | Java Tutorial | Aptitude for u | upGrad,https://www.youtube.com/watch?v=ZBU4AlG7RsM,583,28:43:00
Conditional Formatting in Excel | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=VVmiC1EYF2w,629,10:49
EP 05 - Breaking stereotypes and winning hearts | Raho Ambitious Tales - Roshni Misbah,https://www.youtube.com/watch?v=4XF00FbxSLA,"351,352",3:19:00
Art in Artificial Intelligence | upGrad - Future Forward,https://www.youtube.com/watch?v=ontO9OD4TAg,"219,172",4:43
EP 04 - Switching Life’s Focus To Manual Mode | Raho Ambitious Tales - Prashanth Ravi,https://www.youtube.com/watch?v=m3PiRCBhAN8,"203,443",3:09
"Features of Pivot Table - Grouping, Refresh & Dynamic Pivot Data | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=z_1RFDPiGOU,874,15:45
"Logical Functions in Excel - SUMIF, SUMIFS, COUNTIF, COUNTIFS | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=l3_O4_zoieE,828,9:03
"Logical Functions in Excel - IF, Nested IF, IF with 'AND' & 'OR' | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=_dLaPLjVOf8,"1,049",2:08
"Python Lambda, Map, Filter and Reduce Functions | Python Tutorial | upGrad",https://www.youtube.com/watch?v=HKqRendMFQk,844,20:13
Data Validation with Input Message & Error Alert | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=FB_CUEovTaE,"3,073",13:53:00
Agile Methodology Interview Questions & Answers | upGrad,https://www.youtube.com/watch?v=Kfs9sxrmV_I,"4,194",8:12:00
Abstraction & Interface in Java | Java Tutorial  | Aptitude for u | upGrad,https://www.youtube.com/watch?v=k3LztQj4y2k,283,4:01
Lookup Functions in Excel - Index and Match Function | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=4IsoXrqTLqI,598,13:00
"Basic Excel Formulas - Trim, Concatenate, Paste Special & Replace | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=3xccnVpd2Jw,820,13:42:00
Profit and Loss | Aptitude for u | upGrad,https://www.youtube.com/watch?v=SyqkxodXa4Q,638,12:14
"Text Processing, POS Tagging, Named Entity Recognition - Part 2 | NLP Tutorial | upGrad",https://www.youtube.com/watch?v=MACmU9MxGqE,"2,122",6:14
Myth 09 | You have to be Tech-savvy for Online Education | Myth Busters,https://www.youtube.com/watch?v=SmH6dg-jUVM,336,0:57:00
"Basic Excel Formulas - Sum, Average, Max, Min, Large & Small | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=U1jnTF94yr4,997,13:11:00
"Natural Language Processing (NLP), Corpora & Text Processing Tutorial Part 1 | NLP Tutorial | upGrad",https://www.youtube.com/watch?v=IalJ_3ECyqY,944,8:35
Data Scientist Salary in India | upGrad,https://www.youtube.com/watch?v=Dqg9TmkoX9I,"38,449",6:50
Inheritance in Java | Tech for u | upGrad,https://www.youtube.com/watch?v=fRA2lmr5EhQ,415,26:07:00
EP 03 - What's the one thing that excites you the most? | Raho Ambitious Tales - Milind Chandwani,https://www.youtube.com/watch?v=9Ei3gX4GjsM,"303,550",2:51
"Cell Referencing Excel : Relative, Absolute and Mixed | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=rwoBdUNaCGM,"1,147",12:03:00
Telephonic Interviews - Do's and Dont's | Interview Tips | upGrad for College,https://www.youtube.com/watch?v=JtigjjztbxM,"4,276",1:59
Video Interviews - Do's and Dont's | Interview Tips | upGrad for College,https://www.youtube.com/watch?v=3gDMJjeYjoc,"1,695",1:55
Successive Percentage & It's Applications | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=1nL96x6OC-w,485,7:25
The New Guardian of the Jungle | Machine Learning Securing Wildlife | upGrad - Future Forward,https://www.youtube.com/watch?v=WdTDQqMhEZ4,"260,246",4:56
Career Options After B.Com | upGrad #youtube,https://www.youtube.com/watch?v=_fHrHoEdyJo,"104,893",7:48:00
Averages | Aptitude for u | upGrad,https://www.youtube.com/watch?v=lMSmoRvOhuA,533,12:04
Calendar | Aptitude for u,https://www.youtube.com/watch?v=Ct2KKgsls68,550,20:40
"Rule of 72, 114 & 144 (Compound Interest) | Aptitude for u | upGrad",https://www.youtube.com/watch?v=01k-KNMpTD8,"9,170",12:37:00
Normal Distribution in Statistics | Data Science Tutorial | upGrad,https://www.youtube.com/watch?v=N5csvsPlb3w,"75,027",68:41:00
Basics of Microsoft Excel | MS Excel Tutorial for Beginners | upGrad,https://www.youtube.com/watch?v=r7o2d6Al8Ws,"6,193",9:22
Filter and Sort Data in Excel | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=v75_nBcKBDI,"1,059",17:01:00
Career Options After MBA | upGrad,https://www.youtube.com/watch?v=sA1E5NQEVmk,"11,296",5:57:00
Understanding Python Data Structures | Python Tutorial | upGrad,https://www.youtube.com/watch?v=pMhtDBPDEBI,"12,736",15:29
Statistics for Data Science for Beginners | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=KzSGrFQG9RA,"7,588",13:29
The curious case of GANS | #upGrad - Future Forward,https://www.youtube.com/watch?v=_3h2POhrlVE,"72,167",4:53:00
Procedural vs OOPS + Features of Java | Tech for u | upGrad,https://www.youtube.com/watch?v=lotjGKiTwaE,391,17:44:00
Clocks: Angle to Time | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=ckdytkzoOZs,601,20:02
Introduction to Programming using Python | Python Tutorial | upGrad,https://www.youtube.com/watch?v=BO5ZGApsPzo,"74,941",2:30
EP 02 - What wakes you up everyday? | Raho Ambitious Tales - Sakshi Sindwani,https://www.youtube.com/watch?v=f28o2fUIzv0,"821,847",3:59
Clocks: Time to Angle | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=_V7ZLYwFeMg,366,24:29:00
Myth 08 | Online programs are not rigorous enough | Myth Busters,https://www.youtube.com/watch?v=Vv9Qc7bR3yw,498,1:16
Digital Marketing Salary in India | upGrad #MBAfromupGrad,https://www.youtube.com/watch?v=kubLYVw_QrA,"81,771",7:08:00
How does an emergency call work? | Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=_3NCjJ08_HM,"1,439",3:37
upGrad - IIT Madras | University Partner,https://www.youtube.com/watch?v=FnfstAMN0ho,"3,173",2:46
What is Big Data | Introduction to Big Data Analytics | upGrad,https://www.youtube.com/watch?v=5907EYtf2Ls,708,20:44
Data Analyst Interview Questions and Answers | upGrad,https://www.youtube.com/watch?v=ad9qlzb0X2o,"154,654",7:25
EP 01 - What happens when you let Ambition take the wheel? | Raho Ambitious Tales - Sharanya Iyer,https://www.youtube.com/watch?v=zvUsFXxC3Lw,"244,946",3:35:00
Aage Ki Soch - Upskill Anthem | upGrad,https://www.youtube.com/watch?v=Lj3OS9j8S54,"1,296,980",1:05
Dr. Dharanipragada Janakiram - IIT Madras | upGrad Faculty,https://www.youtube.com/watch?v=h57Rc_Qb1og,"3,790",3:01
This too shall pass - Just 'Don't Stop' | upGrad,https://www.youtube.com/watch?v=oCH3vy3_XhI,"597,074",0:50
"Nandan Nilekani (Co-founder & Chairman, Infosys) answers Top 5 Questions on Embracing Uncertainties",https://www.youtube.com/watch?v=ThLRTge2_FA,"1,969",3:44
Simple Interest & Compound | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=D7Xs8WqtfRg,"1,330",21:07
Online Test Rounds - Do's and Dont's | Interview Tips | upGrad for College,https://www.youtube.com/watch?v=91cTtdWJsWg,"6,972",2:08
#AageKiSoch - Upskill Anthem - 2 | upGrad,https://www.youtube.com/watch?v=X1zo4UrrBvI,"421,019",1:00:00
"Uday Shankar (Chairman, Star & Disney India) answers Top 5 Questions about future strategies.",https://www.youtube.com/watch?v=Nzq79XMzhy0,"1,384",4:07
AI - The Next Rap God? | upGrad - Future Forward,https://www.youtube.com/watch?v=nUNxd1W4NYk,"556,836",4:33
Divisibility Rules | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=gHn8up0PhyI,569,15:24
Alumni Roundtable with Vicky Kaushal | upGrad,https://www.youtube.com/watch?v=kQsY1on3qQw,"14,720",11:16
"Sanjiv Mehta (Chairman & MD, HUL) answers Top 5 Questions about the Future of Work, Jobs and Careers",https://www.youtube.com/watch?v=S9ADnS67fKI,"5,519",3:20
Finding the Remainder | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=tEYUvq5tHMU,880,18:47
Myth - 01 | Online Programs are not Good as Classroom Learning | Myth Busters,https://www.youtube.com/watch?v=Q50OWAX7jMQ,"1,132",1:00
Finding Unit Digit | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=kBHQungKNdo,853,19:51
Classification of Numbers | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=pHh3EFhHt-A,"1,079",20:46
Myth - 06 | Online Programs are just a hobby | Myth Busters,https://www.youtube.com/watch?v=tu2ZUdW57o0,449,0:57
Myth - 05 | Online programs are not certified by universities | Myth Busters,https://www.youtube.com/watch?v=cF_MgO4QZkY,929,1:10
Vicky Kaushal presents 'Hyperfocus' by Chris Bailey | Standup Book - #LifeLongLearning,https://www.youtube.com/watch?v=b6ISIiAxQ4Y,"13,699",5:37
Myth - 07 | Online classes don't provide personalised feedback | Myth Busters,https://www.youtube.com/watch?v=hg1msgQQQbk,384,0:59
Myth - 03 | Online Programs are Expensive | Myth Busters,https://www.youtube.com/watch?v=zHzfU08z_34,708,1:00
#AageKiSoch - Upskill Anthem - 1 | upGrad,https://www.youtube.com/watch?v=k-Um4rDO9vE,"588,384",1:00
Myth - 04 | Companies won't offer jobs | Myth Busters,https://www.youtube.com/watch?v=zRGzs-EcnYY,"1,228",1:03
How does facial recognition work? | Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=c2LC4tIjDS4,"211,131",3:25
Vicky Kaushal Presents ‘You Look Like A Thing And I Love You' by Janelle Shane | Standup Book,https://www.youtube.com/watch?v=UTj6jWEQM3Y,"1,401",4:50
How to maintain good battery health of your devices? | Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=c1OUQjJpgjA,617,3:09
Data Science Myths Debunked  | Crash Course - #LifeLongLearning,https://www.youtube.com/watch?v=DQi2LILQT-Y,"2,656",5:50
Myth - 02 | Online Courses: No Peer-to-peer Connectivity | Myth Busters,https://www.youtube.com/watch?v=aN1dQycZiB0,694,0:46
Meet the Mentor - Simita | upGrad,https://www.youtube.com/watch?v=s7QmjP5FLkU,"1,271",1:43
Meet the Mentor - Aunnesha | upGrad,https://www.youtube.com/watch?v=mmP7oY4npgE,"2,924",1:50
Vicky Kaushal presents 'Eat That Frog' by Brian Tracy | Standup Book - #LifeLongLearning,https://www.youtube.com/watch?v=Q_u1Mif8JAg,"21,701",4:46
"Embracing Uncertainties' during COVID-19 | Mr. Nandan Nilekani, Co-founder & Chairman, Infosys",https://www.youtube.com/watch?v=sRwNil6ezLI,"28,773",13:19
Top 10 Highest Paying Jobs in India 2020 | upGrad,https://www.youtube.com/watch?v=BQnWjxBYO7I,"249,571",8:53
"T.V Rao - Associate Professor, BITS Pilani | upGrad Faculty",https://www.youtube.com/watch?v=obh5w1DjQB4,"1,498",4:14:00
How does reCAPTCHA differentiate bots from humans? Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=Of79xkhNGNs,"1,029",3:49
#AageKiSoch - Upskill Anthem - 3 | upGrad,https://www.youtube.com/watch?v=1pd7l1IEiNQ,"312,795",1:00
Avatars of a Data Scientist | Crash Course - #LifeLongLearning,https://www.youtube.com/watch?v=btNd4oSaP14,876,3:09
Interview Preparation - Structured Communication Framework | upGrad,https://www.youtube.com/watch?v=1gMewWipeI4,"1,960",3:29
Vicky Kaushal presents 'Soonish' by Kelly & Zach Weinersmith | Standup Book | #LifeLongLearning,https://www.youtube.com/watch?v=OBqpu22mQL4,"1,274",4:27
"Paulo Lisboa - Professor, Liverpool John Moores University UK | upGrad Faculty",https://www.youtube.com/watch?v=YINW87CditE,"1,621",3:59
Interview Preparation | Part 03 - Preparation Process | upGrad,https://www.youtube.com/watch?v=EJ3Xf2VbNPo,"2,653",3:31
How does Language Translation work? Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=1hw5vHMBbwk,"1,014",3:54
Waqt se pahle pahuchne ke aadat | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=KmP_VetfZfg,"2,516,810",0:30
For The Long Haul - Mohini Chaudhari | Ambition Stories - upGrad,https://www.youtube.com/watch?v=wJrTQQTzPxo,"5,880",2:17
Aage rehne ki aadat | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=9LtH9CsbRe4,"12,621,834",0:30
Vicky Kaushal presents 'Be Fearless' by Jean Case | Standup Book - #LifeLongLearning,https://www.youtube.com/watch?v=w9Sykk4MkRk,"681,591",4:55
"Tricha Anjali - Associate Dean, IIIT Bangalore | upGrad Faculty",https://www.youtube.com/watch?v=2o1NSKmiGnY,"11,833",3:51
CTRL + Refresh: Poornima Joshi | Ambition Stories - upGrad,https://www.youtube.com/watch?v=wEXuOXQFtPw,"1,773",4:13
Taste Of Excellence | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=rwNDOIeJzOE,"2,478,861",1:05
Meet the Mentor - Arabinda | upGrad,https://www.youtube.com/watch?v=CKBHO7yLsHU,"1,573",1:29
Dream Desk | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=4-Wj1xX0DJg,"1,289,388",1:07
upGrad - Liverpool John Moores University | University Partner,https://www.youtube.com/watch?v=bK3NaTdqyU8,"18,173",3:35
Reserved Parking  | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=UHILUWcNUXA,"1,270,816",1:07
Data Scientist - The Sexiest Profession of 21st Century | Crash Course - #LifeLongLearning,https://www.youtube.com/watch?v=BQ9q13EyynM,"290,723",5:12
For The Long Haul - Rekha Modukuri | Ambition Stories - upGrad,https://www.youtube.com/watch?v=rHZfYePmGbo,"1,299",2:53
upGrad - BITS Pilani | University Partner,https://www.youtube.com/watch?v=ofMDpK2uot4,"1,048",3:30
Interview Preparation | Part 02 - Research The Industry | upGrad,https://www.youtube.com/watch?v=etIvNB5IYSs,"2,147",2:00
Vicky Kaushal presents Radhakrishnan Pillai's Chanakya Neeti | Stand up Book - #LifeLongLearning,https://www.youtube.com/watch?v=M20h34h8W6Q,"748,270",4:41
"Utpal Chakraborty - Head of AI, YES Bank | upGrad Faculty",https://www.youtube.com/watch?v=Y8OBWSElhuA,"1,001",2:41
Trending Professional Courses After Graduation | Job Oriented Courses | upGrad,https://www.youtube.com/watch?v=_XzHCkF5Dw4,"204,444",7:30
A Second Chance - Venkatanatha Yerragudi | Ambition Stories - upGrad,https://www.youtube.com/watch?v=eh2T2RUFOGg,"1,686",3:24
Interview Preparation | Part 01 - Company Research | upGrad,https://www.youtube.com/watch?v=NkAyCkFSWR0,"8,329",3:37
